tweet_id,tweet_text,class_label
1188081539042689025,MADRID Plaza de Colón Si la Delegación del Gobierno de Pedro Sánchez dice que hemos sido en el acto de VOX imaginad cuantos hemos sido EspañaSiempre Madrid PlazaDeColón,No
1101098306854445058,El cree que hubiera sido bueno aprobar los El de los votantes de Cs en creen que hubiera sido bueno aprobarlos CIS,Yes
1171723051664367616,Quienes cometen delitos en Cataluña deben saber que también los cometen en España y Europa Los que huyen de la Justicia española huyen de la Justicia europea Así lo ha dicho Albert_Rivera hoy,No
1218171929745674240,Vuelve a ver las intervenciones de OskarMatute en donde debatió sobre el nombramiento de Delgado la politización de la justicia española el PINParental y las contradicciones de la derecha sobre la legitimidad y la legalidad,No
1178709348060663808,El precio del alquiler en la Unión Soviética estuvo congelado desde el año hasta A David Pérez le interesa más otro modelo de gestión de lo público como el exitoso Eurovegas o regalar ilegalmente vivienda social a fondos buitre,Yes
1167512471118237698,Hoy en el CMin hemos aprobado las dos convocatorias de ayudas a investigación en IDI más importantes de la Agencia Española de Investigación Juntas suman millones de euros Menos retrasos y menos burocracia para más conocimiento y más progreso,Yes
1217909981070143505,A TeoGarciaEgea en este tuit le falta una aclaración la Ley totalitaria que permite el adoctrinamiento de nuestros hijos en los colegios en Madrid fue creada y aprobada por el PP PINParental,Yes
1224653691812286465,Alerta entre médicos y estudiantes por el posible traspaso del MIR a Cataluña Acabarían con el examen único en toda España la joya de la corona nuestro sistema El Sindicato Médico Catalán El MIR en España tiene un grado de categoría profesional enorme a nivel internacional,Yes
1227606925472419840,Es el clickthrough rate de artículos compartidos por cuentas con más de seguidores O sea de los que ven este tuit no irá al párrafo donde dice que España dio millones a la mismísima comisión,Yes
1180431779293011970,Ya somos TT en España Sin vuestro apoyo Podemos no tendría sentido Salimos estas elecciones a ganar las instituciones para la gente Con vosotros y vosotras sí se puede ElPoderDeLaGente,Yes
1199662756963717121,Enhorabuena SalvatoSciacchi Mis mejores deseos para sus nuevas responsabilidades al frente de la icao,No
1215928564505305088,En el marco del Forum de la asociación China el secretario general de Industria y Pyme Raül Blanco se ha reunido con el director general para Europa de BYD empresa china fabricante de vehículos eléctricos,No
1217753504938369025,Camino de Vitoria donde trasladaré a sindicatos y empresarios las prioridades en materia industrial del Gobierno desde la serenidad la responsabilidad el realismo y la visión de futuro España necesita el compromiso y el esfuerzo de todos para impulsar nuestra industria,No
1281901919083126784,Don salvadorilla no se lo cree ni Vd Y el cartel de detrás debía decir SOM UN DESASTRE UNA FALLADA GREU Illa dice que España es donde mejor se ha controlado la pandemia en pleno auge de los rebrotes,No
1186988785705345024,Vacunados fantasma Cursos fantasma Dependencia fantasma Listas de espera fantasmas Prejubilaciones fantasma Fondos Europeos fantasma El Psoe es un partido de lo más paranormal,No
1217506168098127876,Dejo temporalmente mi trabajo en la UAM_Madrid para incorporarme como Secretario de Estado a la Vicepresidencia de Derechos Sociales y Agenda Ha sido un privilegio enseñar economía en la UAM Será un honor impulsar los derechos sociales de este país junto a PabloIglesias,No
1186547505108049920,EH Bildu gt P Popular Cada papeleta de EH Bildu en Araba el próximo estará llena de responsabilidad y orgullo Orgullo por ser los y las alavesas quienes dejemos sin representantes aquí a la derecha española reaccionaria GoazenIñaki,No
1219938024814972929,Estamos trabajando para que el proyecto de la Y vasca sea una realidad cuanto antes Hasta la fecha se han ejecutado más de millones de euros para acercar Euskadi a todos los ciudadanos de nuestro país y del resto de Europa BasqueRailway,Yes
1290303687626113025,Podemos admite por primera vez pérdidas tras las debacles electorales en La pregunta es que banco le prestará el dinero Por si acaso antes de que se lo regalen MocionSeptiembre,Yes
1205538674118713344,Hoy he estado con el vicepresidente del Banco Central Europeo Luis de Guindos Con su nombramiento la Europa del Euro reconoció que la política económica del Partido Popular es una referencia internacional y pronto volverá a serlo,No
1261010212405874688,Tengo la suerte de contar con unos compañerosas excelentes en el gpscongreso y cada semana se asoma un al IGlive Pasaron ya Viondi J_Zaragoza_ y Hoy he charlado de la política que viene con afernb Próximo martes Respuesta UE a la crisis con perejoanpons,No
1186654535105818624,En España hay un de energía renovable con el impulso de los gobiernos del PP Creamos el primer Ministerio de Medio Ambiente ratificamos los acuerdos Kioto y París legislamos para acabar con los residuos plásticos seguiremos luchando contra el cambio climático,Yes
1217731973453701121,Joan Baldoví sobre las declaraciones de Pablo Iglesias de los tribunales españoles Me pareció bien lo que dijo Pablo Iglesias Determinados organismos tienen la piel muy fina LosDesayunos,No
1217080006356230145,Las políticas neoliberales han condenado al Campo de Gibraltar a cifras de paro del llegando el entre jóvenes El acuerdo del Brexit no puede dejar atrás a sus trabajadoras y trabajadores transfronterizos sirarego en el pleno del Parlamento Europeo,Yes
1218550250807472128,El chiringuito de derechos civiles gasta en propaganda,Yes
1227205768849633280,Rueda de prensa de la ministra de Haciendagob y portavoz del Gobierno María Jesús Montero y la vicepresidenta tercera y ministra de _minecogob Nadia Calviño para informar sobre los acuerdos del CMin En directo a partir de las,No
1168972668093325313,Demoledor parados más en Castilla la Mancha Claramente las actuales políticas de creación de empleo son un fracaso Cs_CLM presentará una serie de medidas para revertir la situación Por fin se hará PolíticaUtil de verdad en CastillaLaMancha,Yes
1190549084253442050,Más PaísChunta mintiendo a sus votantes El último escaño en Zaragoza no se lo llevó Vox sino el PSOE por los pelos sobre Cs Vox sacó votos de los necesarios Votar Chunta pone en riesgo el escaño de UP y el de PSOE en beneficio de Cs,Yes
1220339721836036097,Somos una región rica porque apreciamos la diversidad A nadie que viene a Madrid le preguntamos de dónde viene sino qué quiere hacer para conseguir sus sueños Feliz AñoNuevoChino a toda la comunidad china AñodelaRata ChineseNewYear,No
1188475040343515136,Cientos de miles de españoles defienden en Barcelona la unidad de España vox_es con los jóvenes PP y Cs con el PSOE,No
1219252408225759232,El Pin Parental en un minuto,No
1171160052218155009,Mañana martes a partir de las Yolanda_Diaz_ interviene en Desayunos_tve Síguelo en directo en,No
1176152280950824962,Registros de la Guardia Civil en el Vallès Primeras detenciones Comunicado de la Guardia Civil hablando de presunto material Tertulianos hablan de terrorismo Cs habla de explosivos Llegas a casa y en el Telediario ya hablan de ETA Así funciona,No
1219670158316273665,hermanntertsch deposita la corona de flores de la delegación de eurodiputados españoles en Auschwitz en el aniversario de la liberación del campo de exterminio Ni un solo representante de la izquierda en pleno auge del antisemitismo en Europa,Yes
1219644002074578944,Por justicia climática entre territorios y generaciones Por el futuro Por responsabilidad porque las instituciones deben liderar los cambios en la sociedad El CMin declara la EmergenciaClimática como muestra de su compromiso con este desafío que debemos abordar entre todos,No
1194611461177393152,Más de niños niñas y adolescentes cruzaron el Estrecho de Gibraltar en SaveChildrenEs ha premiado a salvamentogob por su trabajo en favor de esa infancia migrante y refugiada PremiosSave,Yes
1141268019055927296,La mafia del vuelve a ser noticia en Cataluña El juez ha imputado a empresas por el pago de comisiones a CDC a cambio de dedazos en los contratos de obras o servicios públicos Luego tienen la cara dura de decir que España nos roba cuando quienes nos roban son ellos,Yes
1221395656876724225,La patada de Pedro Sánchez a Andalucía El presidente del Gobierno de España se niega a pagarnos los millones de euros que son de todos los andaluces Extracto de la entrevista publicada hoy en DiarioSur,Yes
1225696824972853250,Entrando en esRadio,No
1165290203587764224,Sobre los Puntos Violetas el portavoz de Vox_Alcorcon PedroMorenoGmz recuerda que para atender denuncias y mantener el orden ya está la Policía Municipal y Nacional no un chiringuito subvencionado con euros,Yes
1226887005801533446,Hoy hemos registrado en el Congreso la Ley de Muerte Digna BalEdmundo Es un paso previo a la Ley de Eutanasia y asegura la libertad de decisión del enfermo estando informado y con plenas garantías GobiernoARV,No
1171167460671856640,Un nigeriano de años es detenido tras intentar raptar a una niña de años en un parque en Getafe Dicen en la prensa que se desconocen las intenciones del sujeto Por cierto Qué montón de hechos aislados,Yes
1218157918165618688,TeoGarciaEgea anuncia la presentación de una proposición de ley en el Congreso_Es para que no se pueda elegir nunca más a un político como fiscal general del Estado,No
1227671536204730369,Vicepresidenta Calvo en la nueva ley de memoria irá la Información pública de los archivos de la AGE desde el al final de Sé q al PNV le interesa este asunto en otra amplitud y en relación a los secretos de estado este gobierno está ya trabajando A ver si es así,No
1165250917563817985,Gran Rovira Secretaria General dERC ens hem trobat amb un Estat social irreformable i immobilista que protegeix els privilegis duna minoria una casta política oligopòlica que extreu de lerari públic molts recursos en benefici duns quants,No
1191509357491556354,BULO de eldiarioes Santi_ABASCAL se inventa que suprimir la sanidad universal a los inmigrantes ahorraría mil o dos mil millones FALSO Lo ha preguntado Además teniendo en cuenta un informe del Tribunal de Cuentas se calculó en unos millones en,Yes
1284794610984910849,Nos toca vivir un GPEspaña de MotoGP diferente Aunque las gradas están vacías y no escuchamos el rugir de las motos de los aficionados hoy Jerez y Andalucía vuelven a estar en el mundo más de millones de espectadores siguen este domingo la gran fiesta del motociclismo,No
1192506774349324289,Faltan aún dos horas y media para el mitin de vox_es en Valencia y ya empieza a haber cola en el parking del recintome da que las sillas se van a quedar cortas No quiero imaginar cómo estará esto a las cuando llegue Santi_ABASCAL,No
1217895043585007616,cucagamarra en rne A Pedro Sánchez no le traiciona el cansancio sino el subconsciente hemos podido comprobar del Presidente del Gobierno cómo cuestionaba la ley y negociaba con ERC desjudicializar de procesos judiciales que están abiertos,No
1177658798045110277,Muy preocupado por el futuro de la plantilla de Endesa en As Pontes Están en juego los proyectos de familias el futuro de una comarca y el del tráfico del Puerto de Ferrol El Gobierno central no puede seguir actuando en todo sin pensar en lo que se lleva por delante,Yes
1218126858157543424,Feliz cumpleaños PODEMOS años intensos transformando España y sus territorios para poner la vida en el centro mediante políticas públicas Gracias por existir,Yes
1179334328884576256,Hoy hemos recibido en el Parlamento Europeo a la Red de Abogados y Abogadas de España AbogaciaEnRedes que nos han contado la situación precaria del sector de la abogacía independiente A finales de noviembre celebran su congreso fundacional,No
1218121813181575168,Gracias por no desfallecer nunca por el trabajo por la ilusión por las sonrisas por la empatía por construir día a día un proyecto colectivo que ha conseguido llegar al Gobierno para mejorar la vida de la gente y hacer que las personas sean lo primero,No
1200740984503574528,El PG en funciones sanchezcastejon y la ministra de mitecogob Teresa Ribera visitan las instalaciones donde se celebrará desde este lunes la Una Cumbre organizada en tiempo récord con el trabajo de profesionales y voluntarios Es TiempoDeActuar,No
1159506108295372800,El interiorgob subcontrata la gestión del Gran hermano antiterrorista Una empresa privada será la encargada de gestionar el Sistema PNR que almacena todos los datos de los pasajeros Pensaban que por ser agosto pasaría inadvertido El coste es de casi euros,Yes
1168435516762656768,Albert_Rivera Tenemos que sumar con inteligencia por el bien de España como hicimos en Andalucía y Madrid RiveraEnOndaCero España suma pero la corrupción resta no todo el mundo va votar por un partido que tiene más de cuarenta casos de corrupción por resolver,No
1188112346729910276,Proponemos una reforma fiscal para que se cumpla la Constitución española sistema fiscal progresivo y devolución de los millones que los bancos deben a las familias españolas Pablo_Iglesias_,No
1226785590835863553,La reforma del Código Penal es la fórmula que ha encontrado el Gobierno para llegar hasta la amnistía que exigen sus socios independentistas La exigencia para mantener a flote el gobierno de Sánchez cucagamarra en ondamadrid,No
1190564342707761152,En abril Sánchez ocultaba las cifras macroeconómicas pero ahora ya no puede y los españoles tienen muy reciente la crisis de Zapatero Se destruyeron de empleos Dejó congeladas las pensiones Recortó el sueldo a los funcionarios pablocasado_ en findesemanacope,Yes
1226928041487749121,El Delcygate se debatirá en el Europarl_ES gracias a Cs_Europa Señor abalosmeco las sanciones de la UE al régimen de Maduro están para hacerlas cumplir por mucho que no le guste a su socio de Gobierno,No
1261573981381017600,Gama alta de éxito Más bien gama alta de vergüenza con más de sanitarios contagiados y fallecidos,Yes
1170735039044362240,Las agresiones sexuales han aumentado en BCN en solo seis meses Alcaldesa con proclamas y puestos informativos no está todo hecho La solución pasa por más efectivos más patrullaje y más inversión en prevención Acción y no solo reacción Sra Colau,Yes
1226947427925659650,carmencalvo_ Casi todo se puede deducir del título que IdoiaMendia ha elegido Ella ha elegido hablar de la política como construcción y de la política vinculada a la vida Los socialistas en el País Vasco han sido un ejemplo de coraje IdoiaConstruirParaConvivir,No
1174449282495262721,Ahora dicen que no pueden bajar los impuestos Lógico Se han dedicado a aumentar los gastos Han duplicado el número de consejerías y han destinado millones más para los menas Alguien tenía que pagarlo Si es que Cs y el PP son igualitos que el PSOE,Yes
1224277805673914369,DIRECTO gabrielrufian El rey y la monarquía deben dejar de ejercer su tutela,No
1221093835205488640,Hace años de este momento En Éric Cantona pateó a un fascista que le estaba gritando insultos racistas desde la tribuna Fue el mejor momento de mi carrera No todos los días se tiene la suerte de patear a un nazi Cantona del lado correcto de la vida,Yes
1276484212212862978,España ya está viviendo una transición feminista pero podemos ir más allá tenemos que garantizar todos los derechos para todas las personas del colectivo LGTBI Con ORGULLO y con FEMINISMO seremos capaces de transformarlo TODO Orgullosas,No
1191822543692423168,Para reducir la factura de la luz y alcanzar el de la producción de fuentes renovables en Crearemos una Empresa Pública Eléctrica y un Banco de Inversión para la Transición Tecnológica y Económica IoneEnLaMuga ionebelarra ahorapodemos,No
1190969770251829250,OskarMatute No se restañan las heridas sacando a la momia de Franco y rindiendole honores la memoria de las decenas de miles de combatientes antifascistas se repara sacando al franquismo de las instituciones Baietz erabakibaietz UnPasoMas,No
1217929180668665856,Monasterio usó visados falsos hasta para tramitar los planos de obra de sus lofts,Yes
1225805739526107137,Cuando la ministra mjmonteroc propuso solucionar el problema del IVA en que generó Montoro y ayudar así a las CCAA qué hizo la derecha de PP y Cs Votar en contra y burlarse,No
1186937036231598080,Hoy cumplimos con nuestra palabra devolvemos euros a todas las personas que colaboraron para que sigamos siendo libres CumplimosContigo Puedes hacer un microcrédito desde,Yes
1218111925936107525,No ha sido fácil pero si una cosa tenemos clara es que este camino lo hemos recorrido juntas juntos Gracias,No
1226442741564964865,Ya conocemos las consecuencias del modelo intervencionista que proponen Sánchez e Iglesias escasez de oferta y aumento del precio del alquiler No entiendo su empeño en copiar políticas fracasadas,No
1171677901399498752,La foto de la Decencia Los diputados de VOX han sido los únicos que han votado en contra de ampliar el número de comisiones en el Congreso La ampliación solo busca mejorar sus sueldos Un gasto de millones de euros al año,Yes
1176196107745013760,Proponemos Blindar en la constitución los derechos intergeneracionales de la producción energética renovable en Una empresa de energía pública que generará empleos verdes y sostenibles BlindarElPlaneta para hacer posible el futuro,No
1190390951849664512,ivanedlm responde a Cayetana en el debate de portavoces de TVE Nos van a volver a endeudar Una familia de cuatro personas debe euros por la deuda española Cada vez que un partido como el suyo nos endeuda nos incapacita,Yes
1279340816947961856,Así teorizamos y mentimos Manso es diputado en Vox y Compas Profesional Expertise es catalana Los dos han colaborado con Del Valle ergo Vox y Puigdemont tienen una línea de unión,No
1188474506999926789,Hoy en Leganés he recordado los logros del gobierno progresista y feminista de Sánchez mujeres y jóvenes pasan a engrosar las ya abultadas listas del paro A patir del populares volverá a generar empleo y prosperidad PorTodoLoQueNosUne,Yes
1167081481883267072,VP perearagones i SG albertcaste visiten el centre internacional dHP a Sant Cugat seu mundial del negoci i recerca dimpressió daquesta multinacional nordamericana Talent innovació i futur hpbarcelona,No
1219234907723051009,ana_schez En una semana el GobiernoProgresista ya está siendo positivo para CastillayLeón gracias a la subida de las pensiones En meses no conocemos ni una sola medida de la Junta que haya beneficiado a los intereses de nuestra tierra DefenderCyL,Yes
1219891909885419520,Buenos días y FelizMiércoles En unos minutos JuanMarin_Cs estará comentando la actualidad política en Desayunos_tve Síguelo con nosotros EnDirecto aquí,No
1171368396556046337,Además antes de fin de año el Gobierno Vasco elevará la aportación a ItzarriEPSV hasta el del sueldo mensual Es un compromiso trasladado a las centrales sindicales con representación en la Mesa General de la Función Pública,No
1185584461972418561,Gran acto hoy en Oviedo Iván Espinosa Rocío Monasterio y nuestro candidato al Congreso José María Figaredo Sábado de octubre a las horas Hotel AC Forum Plaza de los Oviedo Acude con tu bandera de España Te esperamos EspañaSiempre,No
1226795479280824321,Junto a Asanzr esta mañana hemos venido a apoyar la lucha de la plantilla de Schindler en Zaragoza por sus puestos de trabajo Pese a que la planta genera beneficios año tras año la empresa quiere deslocalizar la producción cerrar la fábrica y despedir a personas,No
1166693575242997761,El Consejo de Política Fiscal y Financiera debe reunirse al menos dos veces al año y en los últimos doce meses no lo ha hecho ni una sola vez Exigimos desde el GPPopular conocer las razones de por qué no lo han hecho y que lo convoquen cuanto antes,Yes
1218532038761832448,MinistroBildu Ministerio de enemigos de España,No
1226625402413682691,Está nevando en Rojava La vida en los campos de desplazados se hace imposible,No
1220275944142856193,Porque os queremos vivas libres y seguras No pararemos hasta acabar con la crueldad injusticia y sinrazón de la ViolenciadeGénero Seguiremos firmes para dejar atrás asesinatos como el que se investiga en Caniles Granada Todo mi cariño a la familia y amigos de la víctima,No
1262729943793967111,Calvo sobre las ciudades más afectadas por el coronavirus Nueva York Madrid Teherán y Pekín están en línea recta vía larazon_es,Yes
1267008571251863552,Begoña médico en una residencia Hay más de muertos que fueron tratados como apestados por Covid y ahora no vale decir que no estaban confirmados El Gobierno no ha publicado aún los datos que le remiten las Comunidades Autónomas,Yes
1228045900087545864,Esto es PREOCUPANTE La creación de empresas en la Comunidad Valenciana ha bajado un La disolución de empresas sube un De las regiones que más empresas destruye Se pondrá a trabajar Ximo Puig para solucionarlo o seguirá mirándose el ombligo,Yes
1222484589534498817,más en guarderías más en escuelas más en universidades profesores más becas comedor más un menos en tasas universitarias más en IDI más en el Sincrotón O somos útiles o no somos,Yes
1218112365012705285,Gracies a vosotres Podemos cumple añinos de muncha ilusión de trabayu duro de tropiezos de los que deprender de cuidanos de siguir Por munchos más,No
1287138048115904513,España ya es otra vez el país de Europa con la epidemia más descontrolada El peor gobierno en el peor momento,No
1177692575366561793,La fuerza de la España valiente también en Guadalajara Guadalajara EspañaViva,No
1164484392829554688,zorionak deia_eus Quince mil días de trabajo en favor de la libertad de prensa y contando a la ciudadanía vasca lo que ocurre en el mundo visto con ojos euskaldunes A toda la plantilla del periódico nuestro agradecimiento por su trabajo A por los,No
1181302428249006080,Grandes cambios en el Ayto de BCN por primera vez el de los altos cargos serán ocupados por mujeres Repartimos poder de decisión Reducimos brecha salarial y Rompemos techo de cristal Así se construye una institución feminista,Yes
1288385650404859904,El PSOE está tan enfocado en atronar con aplausos a Sánchez que se salta las normas de distancia de seguridad en el Pleno BalEdmundo se las ha recordado Difícilmente vamos a hacer cumplir las normas a los ciudadanos si en el Congreso_Es NO se cumplen,Yes
1218970106027487237,Entrevista completa a ivanedlm de este fin de semana en el programa Parlamento de,No
1154384077006561280,Hoy día de Santiago Patrón de España he tenido el honor de representar a millones de españoles y de decirles a los capos del Frente Popular que nos iremos a la oposición frontal y total a la marioneta que quieren colocar en el Gobierno de España pero contra España,No
1180590999497662464,Pues les garantizo que en la entrevista que me hicieron sobre los borbones no me guarde ni una Lo mismo hasta traspase los límites de su inviolabilidad como jefe del estado Ni Dios ni Rey,No
1291261378385371136,Sánchez siempre entre la mentira y el frentismo No solo expropia los ahorros de los vecinos para gastárselos también engaña con el plazo Firma años y aprueba SanchezEsMentira Cambia acuerdo con FEMP para no devolver los remanentes hasta,Yes
1182668349601452032,No se trata de rechazar el GAL o cualquier otro grupo como si de un fenómeno meteorológico se tratara se trata de q de una vez por todas asumáis VUESTRA RESPONSABILIDAD política en la organización financiación y ejecución d la segunda generación del terrorismo d estado,No
1275825832645275651,Eurostat acaba de sacar un documento con datos q llama preliminares de exceso de mortalidad hasta abril q solo incluye de países Luego habrá quienes hagan alegremente comparaciones con otros datos Eurostat StatisticsExplained,Yes
1220365020783161345,En unos días en tu librería,No
1170633799941705728,Mensaje del presidente del Gobierno del Principado AdrianBarbon felicitando a las asturianas y a los asturianos el de septiembre DíaDeAsturias DíadAsturies Parte,No
1189908252403912705,NadiaCalvino en DebatAlRojoVivo Nadie ve a corto plazo un riesgo de crisis Los organismos internacionales prevén un periodo prolongado de crecimiento menor pero también que España crecerá el doble que la UE y será uno de sus motores de crecimiento RetosEconomíaARV,Yes
1221846409856671745,Se confirman las peores noticias Todo mi cariño para los familiares y seres queridos del marinero del Rúa Mar cuyo cuerpo ha sido encontrado sin vida Continúa el dispositivo de búsqueda para localizar al resto de la tripulación Nuestro apoyo y solidaridad con sus allegados,No
1165288652060205056,Excellent notícia per la cultura catalana ValeriaGaillard i Ed_proa recuperen en català A la recerca del temps perdut de MarcelProust,No
1229679770742464512,El actual Ministro de Justicia de España se ha osado a pedirle a una de las madres de los jóvenes de Altsasu que confíe más en la justicia Todo ello mientras el hijo de ella cumple días en la cárcel por una pelea de bar,Yes
1218226282393145344,Hay que abordar el debate del plurilingüismo desde una perspectiva científica y pedagógica y dejar de lado el ruido Entrevista a gerardfullana compromisDipALCen la cadena ser Alacant,No
1224728620305932288,Torra riega con más de siete millones a la prensa Destinan nuestros impuestos para tener voceros y así condicionar la opinión pública Es imprescindible eliminar TODAS las subvenciones a los medios de comunicación y garantizar su neutralidad,Yes
1226790956843831296,Una ley muy necesaria que llevamos defendiendo mucho tiempo para garantizar el derecho a una muerte digna en nuestro país,No
1226786998037483520,La fuerza la hace la unidad de acción en base a un mínimo común denominador El independentismo está condenado a entenderse y ponerse de acuerdo más allá de diferencias ideológicas y estratégicas JonInarritu en OndaVasca,No
1226255898978508800,Trabajamos para situar a Madrid en el lugar que le corresponde entre las grandes capitales begonavillacis ha intercambiado ideas con referentes como MaimunahSharif gran defensora de las políticas de desarrollo y VictorKisob Dir Ejecutivo Adjunto de onuhabitat,No
1160122217889435648,Hi ha un ampli consens sobre el referèndum És un mite que Catalunya és una societat dividida Però mantenir aquest mite permet a lestat espanyol dajornar laplicació de la solució política evident desitjada per una gran majoria de catalans,Yes
1217218552752680961,Es absolutamente inaceptable que los españoles que sufragamos con nuestros impuestos las instituciones europeas tengamos que pagar el sueldo de dos prófugos de la Justicia HILO con la rueda de prensa de Santi_ABASCAL en Estrasburgo sobre la demanda al Europarl_ES,No
